p,sig_eq
4.039055973266499,14.913437439753228
4.063387635756054,15.003277424330054
4.087719298245611,15.093117408906881
4.1120509607351705,15.182957393483706
4.136382623224727,15.272797378060533
4.160714285714284,15.362637362637358
4.1850459482038405,15.452477347214188
4.209377610693397,15.542317331791015
4.233709273182956,15.632157316367842
4.258040935672514,15.721997300944668
4.282372598162071,15.811837285521491
4.306704260651626,15.90167727009832
4.331035923141184,15.991517254675147
4.355367585630742,16.081357239251975
4.3796992481203,16.171197223828802
4.4040309106098565,16.26103720840563
4.389866482716571,16.301056727398638
4.365184041977279,16.32746415509067
4.3405016012379765,16.353871582782258
4.315819160498692,16.38027901047343
4.291136719759612,16.406686438164435
4.26645427902064,16.433093865855145
4.241771838281796,16.45950129354559
4.217089397543015,16.48590872123569
