p,sig_eq
-0.3126839826841331,0.9380519480524409
-0.3008868129922205,0.902660438976703
-0.289089643300308,0.8672689299009653
-0.2772924736083952,0.8318774208252273
-0.26549530391648263,0.7964859117494894
-0.25369813422456994,0.7610944026737515
-0.24190096453265741,0.7257028935980138
-0.2301037948407448,0.6903113845222757
-0.21830662514883215,0.6549198754465377
-0.20650945545691954,0.6195283663707999
-0.19471228576500688,0.5841368572950622
-0.1829151160730943,0.5487453482193241
-0.1711179463811816,0.5133538391435862
-0.15932077668926894,0.4779623300678483
-0.14752360699735634,0.4425708209921104
-0.13572643730544373,0.4071793119163727
-0.123929267613531,0.37178780284063456
-0.11213209792161842,0.3363962937648967
-0.10033492822970569,0.30100478468915853
-0.0885377585377931,0.26561327561342074
-0.07674058884588046,0.23022176653768295
-0.06494341915396774,0.19483025746194474
-0.053146249462055144,0.15943874838620695
-0.041349079770142544,0.12404723931046915
-0.029551910078229816,0.08865573023473097
-0.01775474038631723,0.053264221158993194
-0.005957570694404634,0.017872712083255415
0.005839598997508094,0.01751879699248277
0.017636768689420688,0.05291030606822055
0.029433938381333413,0.08830181514395873
0.041231108073245724,0.1236933242196957
0.05302827776515861,0.15908483329543427
0.06482544745707161,0.19447634237117328
0.07662261714898391,0.22986785144691027
0.08841978684089624,0.26525936052264726
0.10021695653280925,0.3006508695983862
0.11201412622472212,0.3360423786741249
0.12381129591663458,0.37143388774986225
0.13560846560854692,0.40682539682559926
0.1474056353004598,0.4422169059013377
0.15920280499237274,0.4776084149770768
0.17099997468428504,0.5129999240528138
0.18279714437619743,0.5483914331285505
0.1945943140681103,0.5837829422042896
0.20639148376002317,0.6191744512800282
0.21818865345193553,0.6545659603557651
0.22998582314384794,0.6899574694315025
0.2417829928357608,0.725348978507241
0.2535801625276736,0.7607404875829794
0.26537733221958615,0.7961319966587168
0.27717450191149845,0.8315235057344539
0.2889716716034115,0.8669150148101926
0.3007688412953243,0.9023065238859312
0.31256601098723663,0.9376980329616683
0.3243631806791492,0.9730895420374057
0.3361603503710621,1.0084810511131443
0.347957520062975,1.043872560188883
0.3597546897548875,1.0792640692646205
0.37155185944679986,1.1146555783403576
0.38334902913871277,1.1500470874160964
0.39514619883062574,1.1854385964918353
0.40694336852253804,1.220830105567572
0.4187405382144505,1.2562216146433096
0.43053770790636325,1.2916131237190485
0.44233487759827644,1.3270046327947873
0.4541320472901888,1.3623961418705244
0.46592921698210116,1.3977876509462615
0.47772638667401385,1.433179160022
0.48952355636592687,1.4685706690977387
0.5013207260578393,1.5039621781734764
0.5131178957497519,1.5393536872492135
0.5249150654416647,1.5747451963249521
0.5367122351335777,1.610136705400691
0.5485094048254898,1.645528214476428
0.5603065745174024,1.680919723552166
0.5721037442093154,1.7163112326279044
0.5839009139012282,1.7517027417036433
0.5956980835931407,1.7870942507793801
0.6074952532850527,1.822485759855117
0.6192924229769657,1.8578772689308551
0.6310895926688787,1.8932687780065947
0.6428867623607909,1.9286602870823313
0.6546839320527033,1.9640517961580684
0.6664811017446161,1.9994433052338068
0.6782782714365289,2.034834814309545
0.6900754411284414,2.070226323385283
0.7018726108203537,2.1056178324610197
0.7136697805122666,2.1410093415367584
0.7254669502041794,2.176400850612497
0.7372641198960915,2.2117923596882334
0.7490612895880039,2.2471838687639702
0.760858459279917,2.2825753778397098
0.7726556289718297,2.3179668869154475
0.769109538552664,2.307328615657989
0.757659344439913,2.272978033319779
0.7462091503271742,2.2386274509815625
0.7347589562144351,2.2042768686433454
0.7233087621016967,2.16992628630513
0.7118585679889581,2.1355757039669143
0.7004083738762191,2.1012251216286972
0.6889581797634802,2.0668745392904806
0.6775079856507418,2.0325239569522653
0.6660577915380033,1.9981733746140495
0.6546075974252642,1.9638227922758325
0.6431574033125252,1.9294722099376156
0.6317072091997867,1.8951216275994
0.6202570150870482,1.8607710452611845
0.6088068209743092,1.826420462922968
0.5973566268615703,1.7920698805847506
0.5859064327488318,1.7577192982465353
0.5744562386360933,1.7233687159083197
0.5630060445233542,1.6890181335701027
0.5515558504106152,1.6546675512318862
0.5401056562978769,1.6203169688936705
0.5286554621851384,1.585966386555455
0.5172052680723993,1.5516158042172379
0.5057550739596602,1.5172652218790208
0.4943048798469218,1.482914639540805
0.48285468573418316,1.4485640572025902
0.47140449162144415,1.414213474864373
0.4599542975087052,1.3798628925261562
0.4485041033959667,1.3455123101879407
0.43705390928322824,1.3111617278497252
0.4256037151704892,1.2768111455115083
0.4141535210577502,1.242460563173291
0.40270332694501193,1.2081099808350757
0.3912531328322733,1.1737593984968606
0.3798029387195343,1.1394088161586435
0.3683527446067953,1.1050582338204264
0.35690255049405684,1.0707076514822111
0.3454523563813183,1.0363570691439956
0.3340021622685793,1.0020064868057783
0.3225519681558404,0.9676559044675616
0.3111017740431019,0.933305322129346
0.29965157993036334,0.8989547397911306
0.28820138581762444,0.8646041574529136
0.2767511917048853,0.8302535751146967
0.2653009975921469,0.795902992776481
0.2538508034794085,0.7615524104382658
0.2424006093666695,0.7272018281000487
0.23095041525393048,0.6928512457618318
0.21950022114119203,0.6585006634236164
0.20805002702845352,0.6241500810854008
0.19659983291571448,0.5897994987471837
0.18514963880297552,0.5554489164089669
0.17369944469023701,0.5210983340707513
0.1622492505774986,0.48674775173253587
0.1507990564647595,0.45239716939431873
0.1393488623520206,0.4180465870561021
0.12789866823928212,0.3836960047178866
0.11644847412654362,0.34934542237967114
0.10499828001380458,0.31499484004145406
0.09354808590106554,0.2806442577032369
0.08209789178832705,0.24629367536502142
0.07064769767558855,0.21194309302680597
0.05919750356284966,0.17759251068858928
0.047747309450110624,0.14324192835037217
0.03629711533737213,0.10889134601215668
0.024846921224633643,0.0745407636739412
0.013396727111894609,0.04019018133572411
0.0019465329991557106,0.005839598997507415
-0.009503661113582784,0.028510983340708066
-0.020953855226321275,0.06286156567892354
-0.032404049339060305,0.09721214801714065
-0.04385424345179934,0.13156273035535773
-0.05530443756453784,0.1659133126935732
-0.06675463167727631,0.20026389503178868
-0.07820482579001523,0.2346144773700054
-0.08965501990275425,0.26896505970822254
-0.10110521401549276,0.30331564204643796
-0.11255540812823123,0.33766622438465344
-0.12400560224097029,0.3720168067228706
-0.1354557963537092,0.40636738906108727
-0.14690599046644764,0.44071797139930274
-0.15835618457918618,0.4750685537375182
-0.1698063786919252,0.5094191360757353
-0.18125657280466423,0.5437697184139524
-0.1927067669174027,0.5781203007521679
-0.20415696103014122,0.6124708830903833
-0.2156071551428801,0.6468214654286
-0.22705734925561916,0.6811720477668172
-0.23850754336835758,0.7155226301050326
-0.24995773748109615,0.7498732124432481
-0.26140793159383524,0.7842237947814653
-0.2728581257065741,0.818574377119682
-0.28430831981931254,0.8529249594578974
-0.2957585139320511,0.8872755417961127
-0.3072087080447901,0.92162612413433
-0.3186589021575291,0.9559767064725471
-0.33010909627026763,0.9903272888107626
-0.3415592903830062,1.024677871148978
-0.353009484495745,1.0590284534871948
-0.36445967860848416,1.0933790358254118
-0.3759098727212225,1.1277296181636272
-0.387360066833961,1.1620802005018427
-0.3988102609467001,1.1964307828400598
-0.41026045505943903,1.2307813651782766
-0.42171064917217743,1.265131947516492
-0.43316084328491605,1.2994825298547075
-0.44461103739765506,1.3338331121929246
-0.45606123151039385,1.3681836945311414
-0.4675114256231325,1.402534276869357
-0.47896161973587087,1.4368848592075723
-0.49041181384861005,1.4712354415457898
-0.5018620079613489,1.5055860238840064
-0.5133122020740873,1.5399366062222215
-0.524762396186826,1.5742871885604373
-0.5362125902995647,1.6086377708986541
-0.547662784412304,1.6429883532368719
-0.5591129785250423,1.6773389355750867
-0.570563172637781,1.7116895179133025
-0.5820133667505197,1.7460401002515193
-0.5934635608632587,1.780390682589736
-0.6049137549759974,1.8147412649279517
-0.6163639490887357,1.849091847266167
-0.6278141432014749,1.8834424296043843
-0.6392643373142137,1.9177930119426012
-0.6507145314269521,1.952143594280816
-0.6621647255396907,1.986494176619032
-0.6736149196524296,2.020844758957249
-0.6850651137651688,2.0551953412954664
-0.696515307877907,2.0895459236336813
-0.7079655019906458,2.1238965059718975
-0.7194156961033847,2.158247088310114
-0.7308658902161237,2.1925976706483308
-0.7423160843288623,2.2269482529865465
-0.7537662784416006,2.261298835324762
-0.7652164725543398,2.2956494176629794
-0.7766666666670786,2.330000000001196
